,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1149,RT @Flipkart: Drag. Drop. Share. 3 easy steps to social shopping with #FlipkartPing http://t.co/jyHJFrQvRn,FALSE,0,NA,25-08-2015 07:43,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GautamGhosh,30,TRUE,FALSE,NA,NA
1150,"RT @nidhibhasin: So proud to take #FlipkartPing to market! Mobile, users and the redefining the future is what keeps us motivated. @Flipkart",FALSE,0,NA,25-08-2015 07:43,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dongaparimal92,14,TRUE,FALSE,NA,NA
1151,"http://t.co/QZUM0hhF4I

#dress #indiatrendzs #gatheresdress #fashion #trendy #cotton #designer http://t.co/whCHCIIKwb",FALSE,0,NA,25-08-2015 07:43,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",flipkartglobal1,0,FALSE,FALSE,NA,NA
1152,@flipkartsupport @_sachinbansal  Frankly this was my last interaction with @Flipkart. No more purchasing and will insist my friends too,FALSE,0,Nk_4u,25-08-2015 07:43,FALSE,6.36075E+17,6.36081E+17,2309739588,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Nk_4u,0,FALSE,FALSE,NA,NA
1153,No tweet about Flipkart's new social network on timeline #winning,FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",r0unak,0,FALSE,FALSE,NA,NA
1154,"RT @AshishPandeyNBT: Shopping now is very isolated experience,  @Flipkart is bringing new product called #flipkartping,  where u can do soc…",FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AurKokaine,18,TRUE,FALSE,NA,NA
1155,"Pantaloons, amazon, snapdeal, Jabong and flipkart sale over....
NSE BSE sale started ..flat 20% off",FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ammbesh,0,FALSE,FALSE,NA,NA
1156,How Flipkart became FLOP-kart https://t.co/21vqnTOMnT via @SaddaHaqMedia,FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Aman93deep,0,FALSE,FALSE,NA,NA
1157,RT @Flipkart: #FlipkartPing : A fun way to to shop with friends. http://t.co/EzSTvLjurM,FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vivekkiitd,16,TRUE,FALSE,NA,NA
1158,"Check this out on Flipkart!
http://t.co/akqo096ZUH http://t.co/fBpJ0QuENh",FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7d160a5e8d9948b,0,FALSE,FALSE,NA,NA
1159,"""@Flipkart: Flipkart is about to launch something new &amp; social. Stay tuned for more "" #bigbillionday ...?",FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sallu626392,0,FALSE,FALSE,NA,NA
1160,"RT @nidhibhasin: So proud to take #FlipkartPing to market! Mobile, users and the redefining the future is what keeps us motivated. @Flipkart",FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Flipkart,14,TRUE,FALSE,NA,NA
1161,"RT @SunithaNahar: Pantaloons, amazon, snapdeal, Jabong and flipkart sale over....
NSE BSE sale started ..flat 20% off !",FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitret90,4,TRUE,FALSE,NA,NA
1162,RT @Flipkart: Here's a sneak peek of the new #Flipkart office! http://t.co/x3axeshuGq,FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lokiakshay,123,TRUE,FALSE,NA,NA
1163,"RT @iSatchit: Pantaloons, Amazon, snapdeal, Jabong and 
Flipkart sale over....
. 
NSE BSE sale started ..
. 
. 
.
. 
Flat 20% off

@BGadial…",FALSE,0,NA,25-08-2015 07:42,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amishajmistry,4,TRUE,FALSE,NA,NA
1164,Hey! You can shop and find exciting products on Flipkart. Try this app now! http://t.co/viPCmM7vCg,FALSE,0,NA,25-08-2015 07:41,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zee446,0,FALSE,FALSE,NA,NA
1165,"RT @rajatagr: Flipkart's Punit Soni says it has over 50 million registered users for its app, who spend an average of 59 minutes every mont…",FALSE,0,NA,25-08-2015 07:41,FALSE,NA,6.36081E+17,NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",Yash_Agarwal97,3,TRUE,FALSE,NA,NA
1166,RT @SamsungMobileIN: Conquer gaming. Samsung #GalaxyJ5J7 with 4G for multi-player gaming.Now available on Flipkart. http://t.co/H4IgN2xsOD …,FALSE,0,NA,25-08-2015 07:41,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arshdee88866842,190,TRUE,FALSE,NA,NA
1167,"RT @AshishPandeyNBT: Shopping now is very isolated experience,  @Flipkart is bringing new product called #flipkartping,  where u can do soc…",FALSE,0,NA,25-08-2015 07:41,FALSE,NA,6.36081E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NbtTech,18,TRUE,FALSE,NA,NA
1168,"RT @AshishPandeyNBT: @Flipkart says we have seen changes in users pattern, 41% e com comes from mobile in India @NbtTech http://t.co/UKn0aI…",FALSE,0,NA,25-08-2015 07:41,FALSE,NA,6.36081E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NbtTech,2,TRUE,FALSE,NA,NA
1169,The company will work towards integrating sellers and it's customer care people on the Ping.  #FlipkartPing @Flipkart http://t.co/gAKgOLVqj9,FALSE,0,NA,25-08-2015 07:41,FALSE,NA,6.36081E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",gizbotcom,2,FALSE,FALSE,NA,NA
1170,"@Flipkart  Prosthetics earned, invested Blood (OROP A conversation) - By Abhinav Dwivedi http://t.co/wHFYOrMEdQ",FALSE,0,Flipkart,25-08-2015 07:41,FALSE,NA,6.36081E+17,57947109,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",abhinavdwivedi4,0,FALSE,FALSE,NA,NA
1171,#deals Stag Ninja Fire Table Tennis Racquet is selling cheaper at INR 1670 today http://t.co/HsPbPZdGPr #flipkart,FALSE,0,NA,25-08-2015 07:41,FALSE,NA,6.36081E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
1172,RT @Flipkart: Drag. Drop. Share. 3 easy steps to social shopping with #FlipkartPing http://t.co/jyHJFrQvRn,FALSE,0,NA,25-08-2015 07:40,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vivekkiitd,30,TRUE,FALSE,NA,NA
1173,"RT @AshishPandeyNBT: Shopping now is very isolated experience,  @Flipkart is bringing new product called #flipkartping,  where u can do soc…",FALSE,0,NA,25-08-2015 07:40,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vivekkiitd,18,TRUE,FALSE,NA,NA
1174,"RT @ShrutiDhaps: .@Flipkart says that ping is optimised for slow networks, will use less battery and data on smartphones. #flipkartping",FALSE,0,NA,25-08-2015 07:40,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mansipal,2,TRUE,FALSE,NA,NA
1175,@Flipkart introduces a whole new way of Shopping- Social Shopping!! Shop with your friends #FlipkartPing http://t.co/g5iqvBr9j8,FALSE,1,Flipkart,25-08-2015 07:40,FALSE,NA,6.36081E+17,57947109,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShopKhulke,3,FALSE,FALSE,NA,NA
1176,"RT @AshishPandeyNBT: Shopping now is very isolated experience,  @Flipkart is bringing new product called #flipkartping,  where u can do soc…",FALSE,0,NA,25-08-2015 07:40,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KumarDadan,18,TRUE,FALSE,NA,NA
1177,Sylvia takes on eighth grade &amp; her sister's #vampire boyfriend. No #bloodlust #sex. Lots of #funny http://t.co/C1u1SL5PlX,FALSE,0,NA,25-08-2015 07:40,FALSE,NA,6.36081E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Sakurapu11,0,FALSE,FALSE,NA,NA
1178,If someone does not have @Flipkart app you can ping them and an Sms will be sent to them with link to the app. #flipkartping,FALSE,0,NA,25-08-2015 07:40,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShrutiDhaps,0,FALSE,FALSE,NA,NA
1179,"http://t.co/Bz99tJIwjM

#dress #indiatrendzs #gatheresdress #fashion #trendy #cotton #designer http://t.co/Q02n3f1S7v",FALSE,0,NA,25-08-2015 07:40,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",flipkartglobal1,0,FALSE,FALSE,NA,NA
1180,Do you have an invite for Flipkart’s Ping? Please send me one.,FALSE,1,NA,25-08-2015 07:40,FALSE,NA,6.36081E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ialtaf,0,FALSE,FALSE,NA,NA
1181,"RT @rajatagr: Flipkart has developed Ping that would consume less data, less battery and will work on any smartphone working on Android 2.1…",FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prajwalclpraju,4,TRUE,FALSE,NA,NA
1182,"RT @AshishPandeyNBT: Shopping now is very isolated experience,  @Flipkart is bringing new product called #flipkartping,  where u can do soc…",FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NavbharatTimes,18,TRUE,FALSE,NA,NA
1183,"They are beyond the orbit of VCs.
I am sure Flipkart fund raise will surpass Uber's very soon..! https://t.co/UCWZ5cEhtw",FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hiteshkgupta,0,FALSE,FALSE,NA,NA
1184,"RT @AshishPandeyNBT: @Flipkart says we have seen changes in users pattern, 41% e com comes from mobile in India @NbtTech http://t.co/UKn0aI…",FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NavbharatTimes,2,TRUE,FALSE,NA,NA
1185,RT @Flipkart: Drag. Drop. Share. 3 easy steps to social shopping with #FlipkartPing http://t.co/jyHJFrQvRn,FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rushabh411786,30,TRUE,FALSE,NA,NA
1186,RT @equalstoalpha: Indian etailer @Flipkart adds #Ping a new way to shop with friends http://t.co/aBpXkwLaj7,FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rushabh411786,9,TRUE,FALSE,NA,NA
1187,RT @Mee_Hak: Consumers can choose contacts they want to share their chosen products with and have real time conversation with them @Flipkart,FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aanchalsweet92,5,TRUE,FALSE,NA,NA
1188,RT @Flipkart: Drag. Drop. Share. 3 easy steps to social shopping with #FlipkartPing http://t.co/jyHJFrQvRn,FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aanchalsweet92,30,TRUE,FALSE,NA,NA
1189,RT @Flipkart: #FlipkartPing : A fun way to to shop with friends. http://t.co/EzSTvLjurM,FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aanchalsweet92,16,TRUE,FALSE,NA,NA
1190,"@Koyilandi_Nolan <U+0D07><U+0D35><U+0D3F><U+0D1F><U+0D46> <U+0D05><U+0D19><U+0D4D><U+0D19><U+0D28><U+0D46> <U+0D15><U+0D41><U+0D31><U+0D46><U+0D2F><U+0D46><U+0D23><U+0D4D><U+0D23><U+0D02> <U+0D09><U+0D23><U+0D4D><U+0D1F><U+0D4D>, olx,myntra,flipkart <U+0D",FALSE,1,Koyilandi_Nolan,25-08-2015 07:38,FALSE,6.36072E+17,6.3608E+17,1843030063,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BrutalTalks,0,FALSE,FALSE,NA,NA
1191,"RT @Flipkart: ""India is leading the mobile revolution in the world &amp; mobile is no more just a choice"" - @punitsoni #FlipkartPing http://t.c…",FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aanchalsweet92,21,TRUE,FALSE,NA,NA
1192,"RT @nidhibhasin: So proud to take #FlipkartPing to market! Mobile, users and the redefining the future is what keeps us motivated. @Flipkart",FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",apoorvsharma,14,TRUE,FALSE,NA,NA
1193,"Congrats on the launch of Ping, Flipkart!",FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bala__menon,0,FALSE,FALSE,NA,NA
1194,RT @Flipkart: Flipkart is about to launch something new &amp; social. Stay tuned for more or tell us what it could be! http://t.co/ysdjXmTkXA,FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aanchalsweet92,57,TRUE,FALSE,NA,NA
1195,RT @Flipkart: Take the road less traveled and let your wish lead the way. There are no wrong turns. Bon voyage! http://t.co/Pr3m0ztLKa,FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aanchalsweet92,19,TRUE,FALSE,NA,NA
1196,"http://t.co/FaJy2r1YRX

#dress #indiatrendzs #gatheresdress #fashion #trendy #cotton #designer",FALSE,0,NA,25-08-2015 07:38,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",flipkartglobal1,0,FALSE,FALSE,NA,NA
1197,"@hiteshkgupta lol, but flipkart already has sunk so much in the palatial office",FALSE,0,hiteshkgupta,25-08-2015 07:37,FALSE,6.36079E+17,6.3608E+17,77221011,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IndnAgnstCorptn,0,FALSE,FALSE,NA,NA
1198,"Buy Swipe Konnect Trio (Black, 4GB) mobile phone that runs on Android v4.4 (Kitkat) OS with 512MB RAM f... http://t.co/A6VBvlm1k2 #deals",FALSE,0,NA,25-08-2015 07:36,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",SavePaisa,0,FALSE,FALSE,NA,NA
1199,RT @Flipkart: Drag. Drop. Share. 3 easy steps to social shopping with #FlipkartPing http://t.co/jyHJFrQvRn,FALSE,0,NA,25-08-2015 07:36,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sdhanasekAR,30,TRUE,FALSE,NA,NA
1200,#deals #Biotique Bio Papaya Revitalizing Tan-removal  Scrub is selling cheaper at INR 160 today http://t.co/FiZ0dxqIer #flipkart,FALSE,0,NA,25-08-2015 07:36,FALSE,NA,6.3608E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
1201,"http://t.co/034VBbJTd3

#dress #gathereddress #cotton #Tyedie #indiatrendzs http://t.co/Hdv3gJajUa",FALSE,0,NA,25-08-2015 07:35,FALSE,NA,6.3608E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",flipkartglobal1,0,FALSE,FALSE,NA,NA
1202,"When you take a shot at impacting India.  You actually impact the world, says @punitsoni of @Flipkart",FALSE,0,NA,25-08-2015 07:35,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mee_Hak,0,FALSE,FALSE,NA,NA
1203,A well deserved respite for all men..no more tired legs with the social shopping app #FlipkartPing by @Flipkart,FALSE,1,NA,25-08-2015 07:35,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arun11fcNair,0,FALSE,FALSE,NA,NA
1204,"RT @ShrutiDhaps: .@Flipkart says that ping is optimised for slow networks, will use less battery and data on smartphones. #flipkartping",FALSE,0,NA,25-08-2015 07:35,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",expresstechie,2,TRUE,FALSE,NA,NA
1205,"5* ""Omg I love this book I've read it like 7 times this week"" #vampires #YA via @beingauthor http://t.co/EHXTx6Jj1p",FALSE,0,NA,25-08-2015 07:35,FALSE,NA,6.36079E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Sakurapu11,0,FALSE,FALSE,NA,NA
1206,#deals #HTC Desire 500 Dual Sim is selling cheaper at INR 13999 today http://t.co/ovcQTy1O4R #flipkart,FALSE,0,NA,25-08-2015 07:35,FALSE,NA,6.36079E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
1207,"RT @nidhibhasin: So proud to take #FlipkartPing to market! Mobile, users and the redefining the future is what keeps us motivated. @Flipkart",FALSE,0,NA,25-08-2015 07:34,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",awefome,14,TRUE,FALSE,NA,NA
1208,"@Flipkart would be nice if we, @BlackBerryIN users get the app neatly available.",FALSE,0,Flipkart,25-08-2015 07:34,FALSE,6.36074E+17,6.36079E+17,57947109,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",ardb_1234,0,FALSE,FALSE,NA,NA
1209,A user can ping a person even when that person does not have the shopping app..#FlipkartPing @Flipkart,FALSE,1,NA,25-08-2015 07:34,FALSE,NA,6.36079E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",gizbotcom,0,FALSE,FALSE,NA,NA
1210,RT @SamsungMobileIN: Conquer gaming. Samsung #GalaxyJ5J7 with 4G for multi-player gaming.Now available on Flipkart. http://t.co/H4IgN2xsOD …,FALSE,0,NA,25-08-2015 07:34,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pandu1989,190,TRUE,FALSE,NA,NA
1211,Flipkart Offer : Drag. Drop. Share. 3 easy steps to social shopping with #FlipkartPing … http://t.co/c0M23htYZn http://t.co/o4vUOsKNpn,FALSE,0,NA,25-08-2015 07:34,FALSE,NA,6.36079E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",FlyCharge,0,FALSE,FALSE,NA,NA
1212,"Flipkart Offer : RT @AshishPandeyNBT: Shopping now is very isolated experience, @Flipkart … http://t.co/EKAGk3R4GV http://t.co/AAwg4UpZXq",FALSE,0,NA,25-08-2015 07:34,FALSE,NA,6.36079E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",FlyCharge,0,FALSE,FALSE,NA,NA
1213,"Flipkart Offer : RT @gizbotcom: Interesting! 41% of online shopping comes from mobile, and… http://t.co/etw2EmX60B http://t.co/SDFmw3gQIp",FALSE,0,NA,25-08-2015 07:34,FALSE,NA,6.36079E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",FlyCharge,0,FALSE,FALSE,NA,NA
1214,#flipkartping launched share your shopping experience with friends and family good initiative @flipkart #fbar,FALSE,0,NA,25-08-2015 07:34,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rajeshvarma1801,0,FALSE,FALSE,NA,NA
1215,"RT @gizbotcom: Interesting!
41% of online shopping comes from mobile, and India leads the system. @Flipkart  #FlipkartPing http://t.co/xpVh…",FALSE,0,NA,25-08-2015 07:34,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tejasthakar,23,TRUE,FALSE,NA,NA
1216,"#APITConnect - Panasonic Landline Phone KX-TS400SXB Rs. 424, Reebok Footwear 50% off – FlipKart http://t.co/Xnt2iPfA53",FALSE,0,NA,25-08-2015 07:34,FALSE,NA,6.36079E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",dealwaale,0,FALSE,FALSE,NA,NA
1217,"#Dealoftheday Hey Shopper,Check out this Latest #OnlineShopping #Deal: Flipkart — Bags, Wallets &amp; Belts minimum 50% off …",FALSE,0,NA,25-08-2015 07:33,FALSE,NA,6.36079E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",GeraMudit,0,FALSE,FALSE,NA,NA
1218,#deals #Lenovo N100 6 Cell Laptop Battery is selling cheaper at INR 2574 today http://t.co/wnmqLdNTiF #flipkart,FALSE,0,NA,25-08-2015 07:33,FALSE,NA,6.36079E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
1219,".@Flipkart says that ping is optimised for slow networks, will use less battery and data on smartphones. #flipkartping",FALSE,0,NA,25-08-2015 07:33,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShrutiDhaps,2,FALSE,FALSE,NA,NA
1220,2/ additional cost. The person was very rude initially then started talking more sensible. @flipkart,FALSE,0,sameergpatil,25-08-2015 07:33,FALSE,6.36079E+17,6.36079E+17,19041491,"<a href=""http://talltweets.com/"" rel=""nofollow"">Tall Tweets</a>",sameergpatil,0,FALSE,FALSE,NA,NA
1221,"http://t.co/GJnqO3GGyc

#maxi #nighty #gown #nighty #Cotton #printed #indiatrendzs http://t.co/LhQebv67Xn",FALSE,0,NA,25-08-2015 07:33,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",flipkartglobal1,0,FALSE,FALSE,NA,NA
1222,#deals Bhima Lone Warrior (English) is selling cheaper at INR 250 today http://t.co/G3pfjEToM8 #flipkart,FALSE,0,NA,25-08-2015 07:33,FALSE,NA,6.36079E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
1223,"So proud to take #FlipkartPing to market! Mobile, users and the redefining the future is what keeps us motivated. @Flipkart",FALSE,11,NA,25-08-2015 07:33,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nidhibhasin,14,FALSE,FALSE,NA,NA
1224,RT @SamsungMobileIN: #GalaxyJ5J7 with 4G for multi-player gaming. #TheGameJustGotBigger. Available on Flipkart. http://t.co/BUBXM78sMx http…,FALSE,0,NA,25-08-2015 07:33,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ube_imkhan,213,TRUE,FALSE,NA,NA
1225,Duh Flipkart. Cancelling an order when I remind you to deliver it. Duh duh.,FALSE,0,NA,25-08-2015 07:33,FALSE,NA,6.36079E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",nitinsgr,0,FALSE,FALSE,NA,NA
1226,"RT @ShrutiDhaps: #flipkartping is a new addition to @flipkart app where you can add friends, talk to them and then shop.",FALSE,0,NA,25-08-2015 07:32,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",expresstechie,1,TRUE,FALSE,NA,NA
1227,"#Dealoftheday Hey Shopper,Check out this Latest #OnlineShopping #Deal: Flipkart — Bags, Wallets &amp; Belts minimum... http://t.co/lRzYtP4pqR",FALSE,0,NA,25-08-2015 07:32,FALSE,NA,6.36079E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",GeraMudit,0,FALSE,FALSE,NA,NA
1228,And this will cut down the battery usage to 1/6. #FlipkartPing @Flipkart,FALSE,0,NA,25-08-2015 07:32,FALSE,NA,6.36079E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",gizbotcom,0,FALSE,FALSE,NA,NA
1229,@Flipkart introduces Ping feature on its mobile app. To help user form groups from contacts and shop simultaneously. @BloombergTVInd,FALSE,0,Flipkart,25-08-2015 07:32,FALSE,NA,6.36079E+17,57947109,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BhutaniChetan,0,FALSE,FALSE,NA,NA
1230,#deals #Logitech T400 Wireless Optical Mouse Mouse is selling cheaper at INR 899 today http://t.co/sKBFVM2c4O #flipkart,FALSE,0,NA,25-08-2015 07:32,FALSE,NA,6.36079E+17,NA,"<a href=""http://www.fliptrak.in"" rel=""nofollow"">fliptrak-node</a>",pricetrak,0,FALSE,FALSE,NA,NA
1231,"http://t.co/YrDfkgSvnt

#dress #indiatrendzs http://t.co/Swr8v3JYUR",FALSE,0,NA,25-08-2015 07:32,FALSE,NA,6.36079E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",flipkartglobal1,0,FALSE,FALSE,NA,NA
