,score,text,Score_ideal
832,0,the brgning of new era,
833,2,snapdeal shopping in one word - simple amazing it is very easy to shop from snapdeal.,
834,0,its just stunning. i wish i was working there. so many facilities for emplyees,
835,0,"why flipkart, snapdeal, and ola are hiring ‘kenyans’ to run their race",
836,4,buying on snapdeal is a smart choice. i love the amazing offers available on snapdeal.,
837,0,i am shifting to delhi,
838,2,buying on snapdeal is a smart choice. they have my favorite brands.,
839,1,"-   get a flat cashback of rs 1250 on emi transactions of rs 12,500 &amp; above with your sbi card -- snapdeal -- rs. 11250.0 -- g…",
840,0,my team is working on it &amp; we'll soon update you regarding this. thanks! -kavya,
841,1,with classy decor,
842,1,t3 black gsm is selling cheaper at inr 15000 today,
843,2,very true..i am keen to work,
844,3,this is best place to work happily,
845,0,online  shopping company .com se buy karne se pahle please compare...,
846,0,is where i want to be,
847,1,"rt  chk out this new look gurgaon it's awesome in each sense
 
 http…",
848,1,snapdeal is a nice website. i found shopping on snapdeal to be very simple and easy.,
849,1,chk out this new look gurgaon it's awesome in each sense,
850,2,guys it's perfect place to work at,
851,1,rt enhance your career with new job skills only at the !!! join,
852,0,having this kind of atmosphere in office is my dream,
853,0,in the capital of india! you have gotta check it out,
854,0,beginning of a new journey to the new home in gurgaon looks fab!,
855,0,chk out this new look gurgaon it's rockn in truesense,
856,1,is a new place where young talents are inside !!,
857,1,is the talk of town... nd its well deserved...,
858,1,rt   a grand,
859,1,rt thank you   team for the priority delivery in less than 24 hours of placing the order,
860,1,"loved the 
it's their new office in delhi !",
861,1,"a lovely workplace 
at gurgaon",
862,1,"looking at their office decor, i hope even my home wud hv similar amazing concept of  class..",
863,2,best created infrastructure with superior quality decor...,
864,1,making a way for good future is finally done !!,
865,-1,"it's pointless to hold a man to anything he says while he's infatuated, tanked, or running for snapdeal office!",
866,-1,"guys a very happening place in the town! its is
without any doubt",
867,1,a grand,
868,0,rt rajiv mangla to take over as,
869,3,"guys superb infrastructure &amp; beautiful interior one would love to have! 
   at its best.",
870,1,"what a fun place is the  gurgaon office 
 is here..",
871,1,very impressive interiors of the,
872,2,buying on snapdeal is a smart choice. i was happy to get my product delivered very quickly.,
873,1,new awesomeness is here,
874,2,beautiful building and amazing creativity,
875,0,ya bro seeing just now,
876,1,rt i loved the new office what about you,
877,1,have you seen the cool new  workplace?,
878,1,is stunning. new place to do work in delhi ncr,
879,0,is a gave a new choice for new joinees too....,
880,0,"did you check out the 
now that's what makes it awesome!",
881,1,is without a doubt the most heavenly work environment around campus,
882,0,snapdeal's new office looks awesome!,
883,1,i loved the new office what about you,
884,0,sau taka aapki hai,
885,0,"rt gym, spa, library all in",
886,0,anyone would go crazy after seeing such heavenly office,
887,1,a new office at peace place.,
888,1,i want to work at please someone hire me and make my dream come true!,
889,1,yay the largest online marketplace  has  at gurgaon.,
890,1,the new gurgaon office of  is one of the coolest workplace ever!,
891,2,wants to work here..great place..  good decorating..,
892,1,"new office .. looking like taj...
see this",
893,1,check out this....it's a perfect glittering ambience...,
894,1,check out best environment in office.,
895,0,rt must visit once this newly opened,
896,1,eye catching and impressive interiors of the,
897,0,the new  workplace looks really amazing! i wish i was their employee!,
898,1,coolest workdesks i have ever seen..loved it,
899,-1,a worldclass gym at ! dude! i'm so dying to be there...,
900,2,snapdeal shopping in one word - simple amazing have a nice customer service.,
901,2,best &amp; eye-catching must say,
902,2,welcoming employees with a music. now this something fun to work here,
903,3,such a cool creative environment in office. looks fabulous !,
904,3,this is the best workplace. who gonna want a leave on weekends. would love to work all 7 days,
905,1,new office - refreshing walls!,
906,1,very true  .. loved  it  to  the  core ...  bus laddu nai mile  khane ko,
907,0,is indeed the dream destination for job seekers. submit my resume guys.,
908,2,must say it is  the most amazing place to work in.,
909,0,"snapdeal's new office looks awesome, i only have one question - can i join ?",
910,0,has shuttle services to the closest metro station and other snapdeal offices in the city.,
911,0,pl,
912,1,new office - nicely designed!,
913,2,love the classy decors,
914,0,you are invited to checkout the new...,
915,0,is a new state of the art office space to its employees .,
916,2,who wouldn't want to be work a place like here,
917,0,gteat news snapdeal with another office at capital,
918,0,"gym, spa, library all in",
919,3,"classy infrastructure and super interiors, great looks",
920,0,applying in  need to utilize every one of these offices,
921,0,is the place everyone wants to be a part of it.,
922,1,snapdeal's new &amp; coolest office is up in,
923,0,friends do check the new office of snapdeal,
924,2,superb interior one would love to have in any workplace,
925,1,equipped with the new n stylish infrastruture n recreation,
926,0,now we also choose our dil ki deal offline in gurgaon,
927,0,yes..,
928,1,'s new office - the perfect place to work!,
929,1,the nation is loving the,
930,0,"we tried reaching you, but couldn't get through. however, reund has been initiated from our end. thanks! -kavya",
931,1,"rt waited so long, with welcome mails and messages by snapdeal leaders, the excitement is on cloud nine.",
932,1,all of us want to work at sanpdeal's new office,
933,0,rt    checkout the new,
934,0,a is one of the bestest offyc i have ever seen in pics,
935,2,looks very cool creative environment in office.,
936,1,cool city gurgow having the,
937,0,the largest online marketplace  has all at gurgaon.,
938,0,with it's new office  surely knows how to impress!,
939,0,i will wait,
940,0,- 46% off on kamala mart musical walker in snapdeal at lowest deal price,
941,0,- 48% off on bajaj activity baby walker in snapdeal at lowest deal price,
942,0,customer &amp; employee both are at priority for snapdeal ..loving d,
943,1,in is an awesome opportunity for jobseekers,
944,0,has made me go crazy.,
945,1,every day is like a party in  's new office.,
946,1,the wonderful city having,
947,1,"when you see  's new office, you'll say \wish i had a workplace like that!\""""",
948,2,my efficiency will definitely increase if i work in so cool place,
949,2,snapdeal makes me want to shop more. like the quick delivery available on snapdeal.,
950,0,"when you see  's new office, you'll surely say \wow!\""""",
951,0,eye catching interiors of   amazing.,
952,1,you are right bro  it is really a,
953,1,the coolest team is in gurgow now,
954,1,bro love the look of,
955,2,"diligent employees, caring employers is what you get when you have a workplace like",
956,1,"the gurgaon office 
of  is one of d best of d workplace .",
957,1,i just loved the place...,
958,2,awesomeness is visiting and spend some memorable time.,
959,0,rt,
960,1,"gym, spa, library all at one place...so awesome it is",
961,2,definitely best place to work,
962,1,kudos to you guys for such a faboulus office..,
963,2,a brilliant ambiance to work,
964,2,is the awesome workplace for any employee to work on !!,
965,0,"wow.. snapdeal's new office looks amazing, i just hv one inquiry where and hw would i apply",
966,3,"everyday will be awesome in the , everyone will enjoy to work",
967,0,snapdeal the cheap and best online store,
968,0,so now  is trending on top.,
969,0,is seriously beyond awesome.,
970,0,what did you say about the new office in delhi,
971,1,who would like to be a part of,
972,1,the gurgaon is the office i am looking for to work in,
973,2,best work environment in is certainly the .,
974,1,has the best looking office in town!,
975,0,napdeal new office looks awesome!!,
976,0,rt adobe's rajiv mangla to take over as snapdeal's cto,
977,0,"even i want to join them, how we can ?",
978,2,'award' best place to work goes to,
979,2,most marvelous work environment in is certainly the !!,
980,2,a very beautiful place for work in gurgaon.,
981,0,people did you heard the news yet ?,
982,1,infrastructure par excellence,
983,0,snapdeal diaries,
984,2,are you ready and excited to enter,
985,2,one of the coolest place to work,
986,3,"such a cool creative environment in office.
looks fabulous !",
987,1,"yes, totally so!
great workplace",
988,1,no one would like to make excuse for leave if someone have office like this,
989,0,wohaa snapdeal having other office in gurgaow,
990,1,the has close nearness to rapid metro station. simple to commute!,
991,1,"the gurgaon office 
of  is one of d best of d workplace an employee dream off",
992,1,loved the new world of snapdeal in gurgaon,
993,1,wanna be the part of the grand,
994,1,look at the amazing,
995,0,gym spa &amp; library all at one place,
996,1,"i am sure you guys dont need to float ur resumes in job portals like us, right?",
997,2,what better deal than  to work in,
998,2,"i always like new things in life, that is why i like the new office of snapdeal in gurgaon",
999,2,"check out  
the is the best play to work",
1000,2,found shopping on snapdeal to be very good. love the wonderful offers,
1001,2,"is quirky,cool,unique and superb. a place which one would be happily ready to work.",
1002,1,"say 'hi' to the tweeps, awesomeness at it's best!",
1003,1,snapdeal is now in cool place .. check this out,
1004,2,decor that will improve d productivity of the employees n will give them the best ambiance,
1005,1,gurgaon is where the will function!   has bestowed sheer awesomeness upon,
1006,0,snapdeal is now in the capital of india,
1007,3,snapdeal makes me happy!!! i love the amazing offers available on snapdeal.,
1008,3,well spacious &amp; well decor,
1009,0,is growing &amp; now its in !! so grow with them,
1010,3,awesome place to work in !!  is absolutely awesome,
1011,0,i am already drafting my resignation letter &amp; preparing to work with them,
1012,1,hats off to you for building such a fabulous campus,
1013,1,who wouldn't want to be a part of this amazing workplace!!,
1014,2,amazing place to work in. i too wanna be a part of it,
1015,2,perfect place to work,
1016,4,"anyone would love to work in a place like this, great interiors and lighting",
1017,0,is a place for all the wannabe professionals n their dream place to wrk wid,
1018,3,super excited to join the new work place of   in delhi,
1019,2,i just  wanna apply as soon as possible its beautiful place to work,
1020,1,without any doubt its best place for work,
1021,0,now snapdeal will rock on entire market,
1022,3,love to work at who doesn’t get fascinated by a great workplace.,
1023,0,"new beginning!
with i'm really impressed.",
1024,2,snapdeal is the best. simply amazing to see great offers.,
1025,2,is surely the most awesome place to work in,
1026,1,"has luxury gym, spa and library!",
1027,1,a brand new workplace has been opened by   amazing check it out,
1028,2,wow great office in delhi,
1029,0,someone please tell me where i can find,
1030,2,"\ a office is successful if it's plesant to work in.\"" &amp; u proved it right""",
1031,2,the new place of comfort n job. the best place is here,
1032,1,best office in the capital !! snapdeal's new office.,
1033,2,really superb infrastructure &amp; interior one would love to work!,
1034,3,"elegant yet beautiful infrastructure
 welcome to gurgaon!",
1035,2,best wishes for huge success in future,
1036,3,gurgaon invites this equitable makes the coolest work environment in india.,
1037,1,a total delight for the employees,
1038,1,all fantasies work out as expected when join the,
1039,1,"having a office in gurgaon, where all major mnc are situated gives a clear message that snapdeal big company",
1040,1,rt you can win a mi4i and all you need is water! &amp; find out more!,
1041,1,the best online shopping place,
1042,2,love this  new office space. wow,
1043,2,isn't it a attractive place to work at,
1044,0,rt a son transforms his father's 25 year old offline business with snapdeal.,
1045,0,"take a look at th brand 
  is here....",
1046,0,entering the new world,
1047,1,rt if you want more than better then you need to register for meizu mx5 today!,
1048,1,a wonderful place to fulfill your dreams,
1049,2,such a well planned office now opened at gurgaon its really lucky for all shoppers,
1050,0,rt if yoga is what you're planning to do then you need to start,
1051,0,"yes, totally eye-candy and employee-friendly services too",
1052,0,becomin its own pr &amp; trending is weird..,
1053,1,rt rakhi is just around the corner and you need to get the perfect thread! check,
1054,2,its feel good to see snapdeal climbing mountains of sucess and the new delhi is just amazing,
1055,0,simply mindblowing is the word for the,
1056,1,"rt    
i really want to know where to apply to work with them",
1057,2,rt    classy yet stylish decor,
1058,2,rt such a well planned office now opened at gurgaon its really lucky for all shoppers,
1059,3,every needs at one place.. amazing n mind-blowing what coud be better than the,
1060,1,all fantasies work out as expected when join the snapdeal,
1061,0,rt and is trending in india,
1062,1,really loved the new concept,
1063,1,an office infrastructure like that gives everyone a homely feeling,
1064,0,i've escalated your details to my team and i'll get this sorted. thanks! –avi,
1065,2,superb infrastructure &amp; stylish decor,
1066,1,i really wanna join this good-looking and most creative workplace,
1067,1,best place,
1068,0,checkout the new,
1069,1,place where everyone desire to work,
1070,0,transforming spaces. transforming lives.,
1071,2,e-commerce giant  has just started its new office in gurgaon  would be great to work for them.,
1072,2,rt    this new office is heaven for works ppl,
1073,1,attrition doesnt exist in a workplace like that,
1074,-1,"a very happening place in the town! 
without any doubt",
1075,1,the office is just awesome,
1076,2,i would love to work at   pls schedule me interview,
1077,1,"guys check out   
it's awesomeness",
1078,0,"gym, spa, library all at one place...the awesomeness beyond limit ..loving d",
1079,0,everyone wants to be the part of any vacancies for all of us?,
1080,2,if you wish to work with pleasure..best would be to work with,
1081,0,wish to join there soon ;),
1082,1,"and joining the league of 'the best places to work' is snapdeal 
now, time to get back to our boring old work stations",
1083,3,"the best place to work in it 
looks wow",
1084,2,and i eagerly want to be the part of this awesome team,
1085,2,working at the is probably the coolest thing to do right now!,
1086,1,a wonderful way to kickstart a new journey,
1087,0,"india's largest online market place  's
is in gurgaon.
tweeps check out",
1088,1,"rt is the place to work at!
contemporary designing &amp; more",
1089,3,everyone wants to work in a lavish office like this,
1090,1,now i too wanna work for snapdeal,
1091,2,is the perfect workplace for any employee to work on !!,
1092,1,this is office you always wanted to work,
1093,1,undoubtedly this is a treat place to work,
1094,0,"the will surely make u say wowwww,",
1095,1,i really want to know where to apply to work with them,
1096,1,it's most happening work place for sure,
1097,1,stunning is the word for,
1098,2,all the aarrangement are amazing now thts we are calling it work with dil ke deal.,
1099,0,finally gurgaon is blessed wid awesomeness*,
1100,0,check out the its totally unique and,
1101,2,"who on the earth don't want to work with them,this is really cool",
1102,0,"gym, spa, library.. what else a person can expect all at one place!!",
1103,2,classy yet stylish decor,
1104,3,"in one word is ... awesome.
awesome for customer &amp; awesome for those who work there !!",
1105,2,the most amazing place to work in is definitely the,
1106,2,wow what coud be better than this.,
1107,1,"chk out this new beauty!
wow
 gurgaon",
1108,3,"superb infrastructure,great interiors awesome environment to work",
1109,5,rt great things accomplished with ease when you have a great team just like,
1110,0,crunchy fashion store on  visit -,
1111,0,new office... looks,
1112,0,"have their new office in delhi 
woah!",
1113,2,work environment like this keep you always on your toes,
1114,2,this new office is heaven for works ppl,
1115,4,this is the best place to work and best people to work with,
1116,2,"super infrastructure 
wid classy decors",
1117,5,great things accomplished with ease when you have a great team just like,
1118,1,wow...office space that is as classy as it gets!,
1119,1,favorited,
1120,1,rt lumiaindia lumia 535  buyback of rs. 5999. celebrate with your organic foods business on onedrive. …,
1121,1,rt lumia 535  buyback of rs. 5999. celebrate with your organic foods business on onedrive.,
1122,1,lumia 535  buyback of rs. 5999. celebrate with your organic foods business on onedrive.,
1123,1,finally uber promo code worth 800rs is out! uber800free,
1124,1,unite 2 a106 (8 gb) is selling cheaper at inr 5825 today …,
1125,0,wd 1 tb black desktop internal hard drive (wd1002faex) is selling cheaper at inr 6025 today …,
1126,0,"online for starts now, grab it get out of stock",
1127,0,uncharted 3 - drake's deception (standard edition) [essentials] is selling cheaper at inr 89…,
1128,0,"buy iws cotton printed double bedsheet(2 bedsheet, 4 pillow cover, multicolor) a…",
1129,1,"taking the patriotism of independence to a literal level,  excels with their campaign! -",
1130,1,get what checked?  has officially said it doesn't have any after sales service centers in india right now.,
1131,0,i'll forward this to the team and get this checked. shall share an update with you soon. thanks! mukti.,
1132,0,"guys, why would  sell any product that doesn't have after-sales service centers?",
1133,0,rt testing something awesome!,
1134,0,coursera collaborated...,
1135,2,"why top executives are leaving startups like flipkart, snapdeal, ola &amp; others",
1136,0,rt most indians shop across channels,
1137,0,"logitech k120 usb standard keyboard for rs.357(mrp.590)
seller bharatdeals
…",
1138,1,oek 8137 1.2 electric kettle is selling cheaper at inr 799 today …,
1139,1,ddr3 4 gb(1 x 4gb) pc ram (cmv4gx3m1a1600c11) is selling cheaper at inr 1709 today …,
1140,0,"buy iws cotton printed double bedsheet(2 bedsheet, 4 pillow cover, multicolor) at",
1141,0,"sold out, predictably!",
1142,0,sincere apologies for the delay in resolution. i'll get this checked and sorted on priority. mukti.,
1143,1,found shopping on snapdeal to be very good. some really cool offers to shop from.,
1144,1,meizu mx5 will be available only on  take a closer look,
1145,0,rt snapdeal is the best. got my product very quickly from snapdeal.,
1146,1,your welcome you also made my day....with your shooping,
1147,1,no response till now i guess u guys are sleeping until.now better avi you solve it,
1148,2,rt it is great shopping on snapdeal. fun time. shopping from the snapdeal mobile app was very good.,
1149,2,"snapdeal makes me happy!!! i can get practially every good brand here
good deal with large satisfaction",
1150,0,"rt flipkart, snapdeal, amazon, others dole out incentives to sellers",
1151,4,rt it is great shopping on snapdeal. fun time. great to shop from a wide variety of products on snapdeal.,
1152,3,rt it is great shopping on snapdeal. fun time. it is very convenient to shop here.,
1153,0,rt nikon india withdraws its consumer advisory against flipkart and snapdeal,
1154,0,thanks. you just made our day,
1155,0,snapdeal is the best. got my product very quickly from snapdeal.,
1156,3,it is great shopping on snapdeal. fun time. it is very convenient to shop here.,
1157,4,it is great shopping on snapdeal. fun time. great to shop from a wide variety of products on snapdeal.,
1158,2,it is great shopping on snapdeal. fun time. shopping from the snapdeal mobile app was very good.,
1159,4,"cool things, nice shopping on snapdeal. makes you smile. simply amazing to see great offers.",
1160,2,snapdeal is a nice website. i can get practially every good brand here.,
1161,1,rt is not everyone's cup of tea - why top executives are leaving startups,
1162,1,"meizu mx5 launched in india, available on snapdeal",
1163,1,"meizu mx5 launched in india, available on snapdeal - i4u news",
1164,0,"rt major  now has both boyanika and utkalika stores, seen yet?",
1165,0,"flipkart, snapdeal and ola have all seen exits of senior managers in recent months.  here's",
1166,0,usse snapdeal ka highest honour. deal ratna diya jaaye,
1167,0,snapdeal pe koi deal nikaalo,
1168,0,apologies for the delay. my team will connect with you and update you on this. thanks! mukti.,
1169,0,"rt met snapdeal, ibibo, shopclues founders and the inventor of email , dr  what an event! thanks",
1170,1,thanks have a great time shopping with us,
1171,0,"pantaloons, amazon, snapdeal, jabong and flipkart sale over....
nse bse sale started ..flat 20%",
1172,1,your feedback is valuable and helps us improve. i'll share your feedback with the team. thanks! mukti.,
1173,3,rt buying on snapdeal is a smart choice. one of best mobile shopping apps i have seen so far. great going!,
1174,0,if customer rating 4 i select that doesn't mean that with one person 4 star results you will show. wth with filter.,
1175,0,rt revamp your room today!,
1176,1,good morning,
1177,2,"rt jumping on the festive marketing bandwagon,  interprets freedom a tad differently -",
1178,0,"rt the number game 
ys making sense of flipkart’s and snapdeal’s valuations through their gmv vi…",
1179,0,rt  but i don't see any progress.no more step like previously.or you have changed policy of returning after wrong p…,
1180,0,but i don't see any progress.no more step like previously.or you have changed policy of returning after wrong product deliver,
1181,2,"jumping on the festive marketing bandwagon,  interprets freedom a tad differently -",
1182,2,rt thanks   for the awesome delivery time and best customer service. got my product very quickly from snapdeal.,
1183,2,thanks   for the awesome delivery time and best customer service. got my product very quickly from snapdeal.,
1184,0,i sincerely apologize for the inconvenience caused. i have noted your order details. i'll get this checked and sorted. mukti,
1185,0,snapdeal,
1186,-2,order number 8006800497 still not delivered. expected delivery date missed by 2 days. very disappointed customer service.,
1187,1,ves harvest shop responsive theme  -&gt;,
1188,1,why top executives are leaving startups via,
1189,0,nikon india is withdrawing its consumer advisory against flipkart and snapdeal,
1190,2,glad to know that you are happy with our app,
1191,-1,apologies for the inconvenience caused. i'll ensure my team will connect with you and sort this out. thanks! mukti.,
1192,3,buying on snapdeal is a smart choice. one of best mobile shopping apps i have seen so far. great going!,
1193,0,"rt and this now, nikon withdraws its advisory -",
1194,0,i did not receive any call.,
1195,0,adobe's rajiv mangla to take over as snapdeal’s cto - the economic times -,
1196,0,it is already shipped from our end. we are trying to get this delivered on priority. thanks! mukti.,
1197,0,rt  withdraws caution notice against  &amp;,
1198,2,rt snapdeal shopping in one word - simple amazing some really cool offers to shop from.,
1199,0,most indians shop across channels,
1200,0,thanks a ton!,
1201,1,".
.
.       hi
.              team

good morning",
1202,2,snapdeal shopping in one word - simple amazing some really cool offers to shop from.,
1203,0,rt snapdeal partners with odisha for brand names 'utkalia' and 'boyanika',
1204,0,replacement generated from ur end &amp;  suborder 10400712586. the estimated shipping date is 28th august. why so much delay?,
1205,2,"why top executives are leaving startups like flipkart, ola and snapdeal",
1206,1,best,
1207,2,rt arifhkhan with success of startup like aamaadmiparty n . vcs are shifting attention from flipkart snapdeal,
1208,2,with success of startup like  n . vcs are shifting attention from,
1209,0,r u selling lg g flex 2 for 30.5k on snapdeal?? thinking of buying one,
1210,0,"pantaloons, amazon, 
snapdeal, 
jabong and 
flipkart sale over....

nse bse sale started ..flat 20% off on all shares",
1211,2,rt why are top executives are leaving startups like ?  ht…,
1212,2,why are top executives are leaving startups like ?,
1213,0,"major  now has both boyanika and utkalika stores, seen yet?",
1214,0,rt snapdeal is adopting a 'string of pearls' product anand chandrasekaran,
1215,-1,"rt  
doesn't matter now
poor service",
1216,0,rt two chinese phone launches in india today (the other being both using snapdeal as a channel,
1217,0,rt snapdeal makes me happy!!! got my product very quickly from snapdeal.,
1218,0,rt outflux of india's -,
1219,0,outflux of india's -,
1220,0,snapdeal makes me happy!!! got my product very quickly from snapdeal.,
1221,-1,"doesn't matter now
poor service",
1222,1,rt get ready for exclusively on snapdeal! explore the meizu mx5,
1223,1,rt galaxy s4 gt i9500 16gb deep black is selling cheaper at inr 15999 to…,
1224,1,eta0u80ibeginu battery charger is selling cheaper at inr 138 today …,
1225,0,open sale on sept 02 flashsaletricks rt and …,
1226,1,9322sl01 octane analog watch  - for men is selling cheaper by 4% at inr 4600 today …,
1227,1,zotac nvidia gtx 660 synergy edition 2 gb ddr5 graphics card is selling cheaper at inr 12980…,
1228,1,download best 4 mre offers on,
1229,0,"your product is in transit. however, i have asked my team to get this delivered at the earliest. thanks! avi",
1230,1,rt the mx5 is finally here. but is it worth itbat rs 20k? meizu still doesn't have anybproper service centres in...,
1231,0,it depends on the area pin-code and the product  you want to buy. thanks! avi,
1232,0,"rt nikon withdraws caution notice against flipkart, snapdeal",
1233,1,rt galaxy s4 gt i9500 16gb deep black is selling cheaper at inr 15999 today,
1234,1,ipod nano 16 gb is selling cheaper at inr 10289 today,
1235,1,sghsfy-124 hesh 2.0 ac milan w mic headset is selling cheaper at inr 3749 toda…,
1236,0,"my pincode is 221301,how closed places i can select to recive my orders,may i recieve at \chmuha mahavir mandir\\?\""""",
1237,0,"nikon withdraws caution notice against flipkart, snapdeal",
1238,2,rt deskjet ink advantage 3545e all-in-one printer is selling cheaper at inr 5446 today,
1239,0,"rt advice on people management, when you taught at
 the cost of",
1240,0,rt meizu mx5 launched for rs 19999 on snapdeal,
1241,2,rt 127 cm (50) full hd led television is selling cheaper at inr 48165 today,
1242,0,meizu mx5 launched for rs 19999 on snapdeal,
1243,2,deskjet ink advantage 3545e all-in-one printer is selling cheaper at inr 5446 today,
1244,2,guys now please announce winners name hope to win this time with you,
1245,0,ebay sells portion of its stake in indian e-commerce site internet marketing news - e commerce,
1246,0,rt gibson les paul studio electric guitar - faded worn brown is selling cheaper at inr 60727 today,
1247,2,".
.
.
.
.
.when you announce winners name 
please notice my effort .
.
.
.
.
.
hoping to win team",
1248,0,"rt dear  &amp;  just bcz i do recharge frm ur site, doesn't mean u'll send me marketing sms on am http…",
1249,0,"rt i got  m1 note 45d ago &amp; ppl guffawed, not loling, r we li launched  with",
1250,1,laser barcode reader ls-202a (autosensing) with stand is selling cheaper at inr 2803 today,
1251,0,"i got  m1 note 45d ago &amp; ppl guffawed, not loling, r we li launched  with",
1252,0,"dear  &amp;  just bcz i do recharge frm ur site, doesn't mean u'll send me marketing sms on am",
1253,0,gibson les paul studio electric guitar - faded worn brown is selling cheaper at inr 60727 today,
1254,2,rt  - you guys are pretty good. love the huge range of products.,
1255,2,"rt cool things, nice shopping on snapdeal. makes you smile. i found shopping on snapdeal to be very simple and easy.",
1256,2,rt  - love to shop from your website! shopping here is very convenient. cool stuf!!!,
1257,3,rt i am a loyal and happy snapdeal shopper. i can get practially every good brand here.,
1258,1,strontium 64gb (class10) 566x nitro micro sd card uhs-1 is selling cheaper at inr 1629 today,
1259,3,"rt cool things, nice shopping on snapdeal. makes you smile. i was happy to get my product delivered very quickly.",
1260,3,"rt cool things, nice shopping on snapdeal. makes you smile. i was happy to get my product delivered ver…",
1261,3,"cool things, nice shopping on snapdeal. makes you smile. i was happy to get my product delivered very quickly.",
1262,3,i am a loyal and happy snapdeal shopper. i can get practially every good brand here.,
1263,2,- love to shop from your website! shopping here is very convenient. cool stuf!!!,
1264,2,"cool things, nice shopping on snapdeal. makes you smile. i found shopping on snapdeal to be very simple and easy.",
1265,2,tp-link 300 mbps high gain wireless usb adaptor (tl-wn822n) is selling cheaper at inr 1378 today,
1266,2,"rt i wish i could work here..
really cool !!
 at gurgaon",
1267,0,"e-commerce companies like snapdeal, shopclues lure it executives with rs 1.5-3 crore pay packages",
1268,0,"rt alibaba group holding ltd, softbank corp, and foxconn technology invest $500 million in snapdeal",
1269,3,rt it is great shopping on snapdeal. fun time. they have my favorite brands.,
1270,1,computer trg to boost business,
1271,1,wow iron man waala,
1272,1,computer training to boost d business,
1273,3,it is great shopping on snapdeal. fun time. they have my favorite brands.,
1274,0,"alibaba group holding ltd, softbank corp, and foxconn technology invest $500 million in snapdeal",
1275,0,rt alibaba invierte en snapdeal para conquistar el ecommerce en india. via,
1276,-1,– court adjourns hearing on plea against nikon’s flipkart… … …,
1277,-1,rt – court adjourns hearing on plea against nikon’s flipkart… …,
1278,1,rt desire 516 dual sim is selling cheaper by 2% at inr 8498 today,
1279,0,"rt pantaloons, amazon, snapdeal, jabong and flipkart sale over....
nse bse sale started ..
flat 20% off.. namo namo",
1280,1,desire 516 dual sim is selling cheaper by 2% at inr 8498 today,
1281,-1,– court adjourns hearing on plea against nikon’s flipkart… …,
1282,-1,– court adjourns hearing on plea against…,
1283,-1,– court adjourns hearing on plea against nikon’s flipkart advisory notice – the……,
1284,1,hi114 dry iron is selling cheaper at inr 779 today,
1285,1,plantronics voyager legend bluetooth headset is selling cheaper at inr 3999 today …,
1286,-1,– court adjourns hearing on plea against nikon’s flipkart advisory notice – the…,
1287,-1,– court adjourns hearing on plea against nikon’s flipkart advisory notice – the… …,
1288,1,at best price ever offers here …,
1289,-1,– court adjourns hearing on plea against nikon’s flipkart advisory notice…,
1290,-1,– court adjourns hearing on plea against nikon’s flipkart advisory…,
1291,-1,– court adjourns hearing on plea against nikon’s flipkart advisory no…,
1292,-1,– court adjourns hearing on plea against nikon’s flipkart advisory n…,
1293,1,excellent opening for snapdeal process in a domestic bpo -,
1294,1,eos 1200d kit (ef s18-55 is ii) dslr camera is selling cheaper at inr 22800 today …,
1295,1,at best price ever offers here,
1296,-1,– court adjourns hearing on plea against nikon’s flipkart advisory notice – ... …,
1297,-1,– court adjourns hearing on plea against nikon’s flipkart advisory notice – the k... …,
1298,1,xperia m is selling cheaper at inr 1490 today,
1299,1,"rt meizu mx5 now available in india at rs 19,999 via snapdeal",
1300,1,the mx5 is finally here. but is it worth itbat rs 20k? meizu still doesn't have anybproper service centres in...,
1301,1,"meizu mx5 now available in india at rs 19,999 via snapdeal",
1302,0,"rt \why not try to rebuild the post office as a payment agency?\\""
1782""",
1303,-1,"rt  very poor service 
not delever on time
i wanna gift mobi…",
1304,0,rt anyone? would you use this to hire your next employee?,
1305,0,anyone? would you use this to hire your next employee?,
1306,0,rt below rs.20000,
1307,-1,"very poor service 
not delever on time
i wanna gift mobi…",
1308,0,"\why not try to rebuild the post office as a payment agency?\\""
1792""",
1309,-1,"rt  very poor service 
not delever on time
i wanna gift mob…",
1310,-1,"is this find dil ki deal or spoiled dil ki deal
…",
1311,-1,"very poor service 
not delever on time
i wanna gift mobile to sis
rak…",
1312,1,rt at best price …,
1313,1,eluga i is selling cheaper at inr 7134 today,
1314,1,galaxy core 2 is selling cheaper at inr 6618 today,
1315,1,a7-30 3g tablet is selling cheaper at inr 7299 today,
1316,1,pgsfb grill is selling cheaper at inr 825 today,
1317,1,protos mini usb 2.0 usb bluetooth dongle is selling cheaper at inr 80 today …,
1318,1,at best price…,
1319,1,kawachi nylon hanging shoe rack is selling cheaper at inr 298 today,
1320,-2,"rt  very poor service 
not delever on time
i wanna gift mobile to sis
rakhi spoiled
fa…",
1321,1,rt at best price,
1322,0,rt soundmagic es18s bs in-the-ear headset is selling cheaper at inr 748 today …,
1323,2,rt snapdeal shoppping is equal to smart shopping. i can get practially every good brand here.,
1324,2,snapdeal shoppping is equal to smart shopping. i can get practially every good brand here.,
1325,0,soundmagic es18s bs in-the-ear headset is selling cheaper at inr 748 today …,
1326,1,rt lumia 1520 is selling cheaper at inr 35999 today …,
1327,-1,is this find dil ki deal or spoiled dil ki deal,
1328,-2,"very poor service 
not delever on time
i wanna gift mobile to sis
rakhi spoiled
fa…",
